국립공원,생물분류,종명,학명,분류명,조사위치,조사주소,경도,위도,조사일자,개체수
설악산,포유류,Eutamias sibiricus,sibiricus,다람쥐,백두대간 비개방구간,미시령~마등령 9번,128.43691,38.21397,2023-04-21,1
설악산,포유류,Eutamias sibiricus,sibiricus,다람쥐,백두대간 비개방구간,미시령~마등령 14번,128.43931,38.1986,2023-04-21,1
설악산,포유류,Eutamias sibiricus,sibiricus,다람쥐,백두대간 비개방구간,미시령~마등령 14번,128.43931,38.1986,2023-04-21,1
설악산,포유류,Eutamias sibiricus,sibiricus,다람쥐,백두대간 비개방구간,미시령~대간령 3번,128.43889,38.22942,2023-04-21,1
설악산,포유류,Capreolus pygargus,pygargus,노루,비정규탐방로,각두골 무인센서카메라5,128.47131,38.08219,2023-04-22,1
설악산,포유류,Capreolus pygargus,pygargus,노루,백두대간 비개방구간,미시령~마등령 16번,128.43175,38.19092,2023-04-22,1
설악산,포유류,Eutamias sibiricus,sibiricus,다람쥐,백두대간 비개방구간,미시령~마등령 14번,128.43931,38.1986,2023-04-22,1
설악산,포유류,Eutamias sibiricus,sibiricus,다람쥐,백두대간 비개방구간,미시령~마등령 14번,128.43931,38.1986,2023-04-22,1
설악산,포유류,Eutamias sibiricus,sibiricus,다람쥐,백두대간 비개방구간,미시령~마등령 14번,128.43931,38.1986,2023-04-22,1
설악산,포유류,Eutamias sibiricus,sibiricus,다람쥐,백두대간 비개방구간,미시령~마등령 18번,128.42136,38.17601,2023-04-22,1
설악산,포유류,Eutamias sibiricus,sibiricus,다람쥐,백두대간 비개방구간,미시령~마등령 18번,128.42136,38.17601,2023-04-22,1
설악산,포유류,Eutamias sibiricus,sibiricus,다람쥐,백두대간 비개방구간,미시령~마등령 14번,128.43931,38.1986,2023-04-22,1
설악산,포유류,Meles leucurus,leucurus,오소리,비정규탐방로,각두골 무인센서카메라5,128.47131,38.08219,2023-04-22,1
설악산,포유류,Meles leucurus,leucurus,오소리,비정규탐방로,각두골 무인센서카메라4,128.47091,38.08084,2023-04-22,1
설악산,포유류,Meles leucurus,leucurus,오소리,비정규탐방로,각두골 무인센서카메라4,128.47091,38.08084,2023-04-22,1
설악산,포유류,Meles leucurus,leucurus,오소리,비정규탐방로,각두골 무인센서카메라4,128.47091,38.08084,2023-04-22,1
설악산,포유류,Meles leucurus,leucurus,오소리,백두대간 비개방구간,미시령~대간령 7번,128.43605,38.24097,2023-04-22,1
설악산,포유류,Meles leucurus,leucurus,오소리,백두대간 비개방구간,미시령~마등령 18번,128.42136,38.17601,2023-04-22,1
설악산,포유류,Capreolus pygargus,pygargus,노루,비정규탐방로,각두골 무인센서카메라2,128.47043,38.07992,2023-04-23,1
설악산,포유류,Capreolus pygargus,pygargus,노루,비정규탐방로,각두골 무인센서카메라2,128.47043,38.07992,2023-04-23,1
설악산,포유류,Eutamias sibiricus,sibiricus,다람쥐,백두대간 비개방구간,미시령~대간령 2번,128.44066,38.22214,2023-04-23,1
설악산,포유류,Eutamias sibiricus,sibiricus,다람쥐,백두대간 비개방구간,미시령~마등령 11번,128.43927,38.20713,2023-04-23,1
설악산,포유류,Eutamias sibiricus,sibiricus,다람쥐,백두대간 비개방구간,미시령~마등령 14번,128.43931,38.1986,2023-04-23,1
설악산,포유류,Eutamias sibiricus,sibiricus,다람쥐,백두대간 비개방구간,미시령~마등령 14번,128.43931,38.1986,2023-04-23,1
설악산,포유류,Eutamias sibiricus,sibiricus,다람쥐,백두대간 비개방구간,미시령~마등령 18번,128.42136,38.17601,2023-04-23,1
설악산,포유류,Eutamias sibiricus,sibiricus,다람쥐,백두대간 비개방구간,미시령~마등령 19번,128.4368,38.16376,2023-04-23,1
설악산,포유류,Hydropotes inermis,inermis,고라니,비정규탐방로,각두골 무인센서카메라1,128.4698,38.08004,2023-04-23,1
설악산,포유류,Hydropotes inermis,inermis,고라니,비정규탐방로,각두골 무인센서카메라1,128.4698,38.08004,2023-04-23,1
설악산,포유류,Meles leucurus,leucurus,오소리,정규탐방로,독주골 무인센서카메라4,128.44643,38.08753,2023-04-23,1
설악산,포유류,Capreolus pygargus,pygargus,노루,비정규탐방로,각두골 무인센서카메라5,128.47131,38.08219,2023-04-24,1
설악산,포유류,Eutamias sibiricus,sibiricus,다람쥐,백두대간 비개방구간,미시령~마등령 11번,128.43927,38.20713,2023-04-24,1
설악산,포유류,Eutamias sibiricus,sibiricus,다람쥐,백두대간 비개방구간,미시령~마등령 14번,128.43931,38.1986,2023-04-24,1
소백산,포유류,Capreolus pygargus,pygargus,노루,탐방로,경북 영주시 단산면 좌석리,128.522593,36.947793,2023-01-01,1
소백산,포유류,Capreolus pygargus,pygargus,노루,탐방로,경북 영주시 단산면 좌석리,128.522593,36.947793,2023-01-01,1
소백산,포유류,Hydropotes inermis,inermis,고라니,탐방로,경북 영주시 단산면 좌석리,128.523368,36.947955,2023-01-01,1
소백산,포유류,Hydropotes inermis,inermis,고라니,탐방로,경북 영주시 단산면 좌석리,128.522593,36.947793,2023-01-01,1
소백산,포유류,Capreolus pygargus,pygargus,노루,탐방로,경북 영주시 단산면 좌석리,128.51746,36.954023,2023-01-02,1
소백산,포유류,Capreolus pygargus,pygargus,노루,탐방로,경북 영주시 단산면 좌석리,128.51746,36.954023,2023-01-02,1
소백산,포유류,Hydropotes inermis,inermis,고라니,비탐방로,경북 영주시 단산면 좌석리,128.517022,36.956694,2023-01-03,1
소백산,포유류,Capreolus pygargus,pygargus,노루,비탐방로,경북 영주시 단산면 좌석리,128.517022,36.956694,2023-01-04,1
소백산,포유류,Capreolus pygargus,pygargus,노루,탐방로,경북 영주시 단산면 좌석리,128.522593,36.947793,2023-01-04,2
소백산,포유류,Capreolus pygargus,pygargus,노루,탐방로,경북 영주시 단산면 좌석리,128.522593,36.947793,2023-01-04,3
소백산,포유류,Capreolus pygargus,pygargus,노루,탐방로,경북 영주시 단산면 좌석리,128.522593,36.947793,2023-01-05,2
소백산,포유류,Capreolus pygargus,pygargus,노루,탐방로,경북 영주시 단산면 좌석리,128.51746,36.954023,2023-01-05,2
소백산,포유류,Capreolus pygargus,pygargus,노루,탐방로,경북 영주시 단산면 좌석리,128.523368,36.947955,2023-01-05,2
소백산,포유류,Capreolus pygargus,pygargus,노루,비탐방로,경북 영주시 단산면 좌석리,128.517022,36.956694,2023-01-06,1
소백산,포유류,Capreolus pygargus,pygargus,노루,탐방로,경북 영주시 단산면 좌석리,128.522593,36.947793,2023-01-07,2
소백산,포유류,Capreolus pygargus,pygargus,노루,탐방로,경북 영주시 단산면 좌석리,128.522593,36.947793,2023-01-07,1
소백산,포유류,Capreolus pygargus,pygargus,노루,비탐방로,경북 영주시 단산면 좌석리,128.517022,36.956694,2023-01-08,1
소백산,포유류,Capreolus pygargus,pygargus,노루,탐방로,경북 영주시 단산면 좌석리,128.522593,36.947793,2023-01-09,1
소백산,포유류,Hydropotes inermis,inermis,고라니,탐방로,경북 영주시 단산면 좌석리,128.522593,36.947793,2023-01-11,1
소백산,포유류,Capreolus pygargus,pygargus,노루,탐방로,경북 영주시 단산면 좌석리,128.522593,36.947793,2023-01-15,1
소백산,포유류,Capreolus pygargus,pygargus,노루,탐방로,경북 영주시 단산면 좌석리,128.522816,36.94957,2023-01-15,2
소백산,포유류,Hydropotes inermis,inermis,고라니,탐방로,경북 영주시 단산면 좌석리,128.522593,36.947793,2023-01-15,1
소백산,포유류,Capreolus pygargus,pygargus,노루,비탐방로,경북 영주시 단산면 좌석리,128.517012,36.955967,2023-01-17,2
소백산,포유류,Capreolus pygargus,pygargus,노루,탐방로,경북 영주시 단산면 좌석리,128.522593,36.947793,2023-01-24,1
소백산,포유류,Sciurus vulgaris,vulgaris,청설모,탐방로,경북 영주시 단산면 좌석리,128.522593,36.947793,2023-01-31,1
소백산,포유류,Capreolus pygargus,pygargus,노루,비탐방로,경북 영주시 단산면 좌석리,128.517332,36.955578,2023-02-02,1
소백산,포유류,Capreolus pygargus,pygargus,노루,비탐방로,경북 영주시 단산면 좌석리,128.517022,36.956694,2023-02-02,2
소백산,포유류,Hydropotes inermis,inermis,고라니,비탐방로,경북 영주시 단산면 좌석리,128.517022,36.956694,2023-02-03,1
소백산,포유류,Capreolus pygargus,pygargus,노루,비탐방로,경북 영주시 단산면 좌석리,128.517022,36.956694,2023-02-05,2
소백산,포유류,Hydropotes inermis,inermis,고라니,비탐방로,경북 영주시 단산면 좌석리,128.517022,36.956694,2023-02-08,1
소백산,포유류,Eutamias sibiricus,sibiricus,다람쥐,비탐방로,경북 영주시 단산면 좌석리,128.517012,36.955967,2023-02-12,1
소백산,포유류,Eutamias sibiricus,sibiricus,다람쥐,비탐방로,경북 영주시 단산면 좌석리,128.517012,36.955967,2023-02-16,1
소백산,포유류,Hydropotes inermis,inermis,고라니,비탐방로,경북 영주시 단산면 좌석리,128.517022,36.956694,2023-02-17,1
소백산,포유류,Eutamias sibiricus,sibiricus,다람쥐,비탐방로,경북 영주시 단산면 좌석리,128.516913,36.955247,2023-02-18,1
소백산,포유류,Eutamias sibiricus,sibiricus,다람쥐,비탐방로,경북 영주시 단산면 좌석리,128.516913,36.955247,2023-02-19,1
소백산,포유류,Eutamias sibiricus,sibiricus,다람쥐,비탐방로,경북 영주시 단산면 좌석리,128.516913,36.955247,2023-02-20,1
소백산,포유류,Eutamias sibiricus,sibiricus,다람쥐,비탐방로,경북 영주시 단산면 좌석리,128.516913,36.955247,2023-02-20,1
소백산,포유류,Eutamias sibiricus,sibiricus,다람쥐,비탐방로,경북 영주시 단산면 좌석리,128.516913,36.955247,2023-02-20,1
소백산,포유류,Sus scrofa,scrofa,멧돼지,비탐방로,경북 영주시 단산면 좌석리,128.517022,36.956694,2023-02-23,1
소백산,포유류,Hydropotes inermis,inermis,고라니,비탐방로,경북 영주시 단산면 좌석리,128.517022,36.956694,2023-02-24,1
소백산,포유류,Eutamias sibiricus,sibiricus,다람쥐,비탐방로,경북 영주시 단산면 좌석리,128.517012,36.955967,2023-02-25,1
소백산,포유류,Meles leucurus,leucurus,오소리,비탐방로,경북 영주시 단산면 좌석리,128.517022,36.956694,2023-02-28,1
소백산,포유류,Capreolus pygargus,pygargus,노루,탐방로,경북 영주시 단산면 좌석리,128.522593,36.947793,2023-03-01,1
소백산,포유류,Hydropotes inermis,inermis,고라니,비탐방로,경북 영주시 단산면 좌석리,128.517022,36.956694,2023-03-01,2
소백산,포유류,Eutamias sibiricus,sibiricus,다람쥐,비탐방로,경북 영주시 단산면 좌석리,128.517012,36.955967,2023-03-04,1
소백산,포유류,Hydropotes inermis,inermis,고라니,비탐방로,경북 영주시 단산면 좌석리,128.517022,36.956694,2023-03-04,1
소백산,포유류,Capreolus pygargus,pygargus,노루,탐방로,경북 영주시 단산면 좌석리,128.51746,36.954023,2023-03-05,1
소백산,포유류,Capreolus pygargus,pygargus,노루,비탐방로,경북 영주시 단산면 좌석리,128.517022,36.956694,2023-03-06,2
소백산,포유류,Eutamias sibiricus,sibiricus,다람쥐,비탐방로,경북 영주시 단산면 좌석리,128.517012,36.955967,2023-03-06,1
소백산,포유류,Capreolus pygargus,pygargus,노루,탐방로,경북 영주시 단산면 좌석리,128.522593,36.947793,2023-03-07,1
소백산,포유류,Hydropotes inermis,inermis,고라니,비탐방로,경북 영주시 단산면 좌석리,128.517022,36.956694,2023-03-07,1
소백산,포유류,Capreolus pygargus,pygargus,노루,탐방로,경북 영주시 단산면 좌석리,128.522593,36.947793,2023-03-08,1
소백산,포유류,Capreolus pygargus,pygargus,노루,비탐방로,경북 영주시 단산면 좌석리,128.516913,36.955247,2023-03-09,1
소백산,포유류,Meles leucurus,leucurus,오소리,비탐방로,경북 영주시 단산면 좌석리,128.517012,36.955967,2023-03-09,1
소백산,포유류,Meles leucurus,leucurus,오소리,비탐방로,경북 영주시 단산면 좌석리,128.516913,36.955247,2023-03-10,1
소백산,포유류,Capreolus pygargus,pygargus,노루,비탐방로,경북 영주시 단산면 좌석리,128.517022,36.956694,2023-03-11,1
소백산,포유류,Meles leucurus,leucurus,오소리,비탐방로,경북 영주시 단산면 좌석리,128.517022,36.956694,2023-03-11,1
소백산,포유류,Sciurus vulgaris,vulgaris,청설모,탐방로,경북 영주시 단산면 좌석리,128.522593,36.947793,2023-03-11,1
소백산,포유류,Capreolus pygargus,pygargus,노루,탐방로,경북 영주시 단산면 좌석리,128.522593,36.947793,2023-03-12,1
소백산,포유류,Eutamias sibiricus,sibiricus,다람쥐,비탐방로,경북 영주시 단산면 좌석리,128.517012,36.955967,2023-03-12,1
소백산,포유류,Hydropotes inermis,inermis,고라니,비탐방로,경북 영주시 단산면 좌석리,128.517022,36.956694,2023-03-12,1
소백산,포유류,Meles leucurus,leucurus,오소리,비탐방로,경북 영주시 단산면 좌석리,128.517022,36.956694,2023-03-12,1
소백산,포유류,Capreolus pygargus,pygargus,노루,탐방로,경북 영주시 단산면 좌석리,128.522593,36.947793,2023-03-13,1
소백산,포유류,Capreolus pygargus,pygargus,노루,비탐방로,경북 영주시 단산면 좌석리,128.517012,36.955967,2023-03-14,2
소백산,포유류,Capreolus pygargus,pygargus,노루,비탐방로,경북 영주시 단산면 좌석리,128.517022,36.956694,2023-03-15,1
소백산,포유류,Capreolus pygargus,pygargus,노루,비탐방로,경북 영주시 단산면 좌석리,128.517022,36.956694,2023-03-15,1
소백산,포유류,Capreolus pygargus,pygargus,노루,비탐방로,경북 영주시 단산면 좌석리,128.517022,36.956694,2023-03-15,1
소백산,포유류,Capreolus pygargus,pygargus,노루,비탐방로,경북 영주시 단산면 좌석리,128.517022,36.956694,2023-03-15,1
소백산,포유류,Capreolus pygargus,pygargus,노루,비탐방로,경북 영주시 단산면 좌석리,128.517022,36.956694,2023-03-15,1
소백산,포유류,Capreolus pygargus,pygargus,노루,비탐방로,경북 영주시 단산면 좌석리,128.517022,36.956694,2023-03-15,1
소백산,포유류,Capreolus pygargus,pygargus,노루,비탐방로,경북 영주시 단산면 좌석리,128.517022,36.956694,2023-03-15,1
소백산,포유류,Eutamias sibiricus,sibiricus,다람쥐,비탐방로,경북 영주시 단산면 좌석리,128.516913,36.955247,2023-03-15,1
소백산,포유류,Eutamias sibiricus,sibiricus,다람쥐,비탐방로,경북 영주시 단산면 좌석리,128.516913,36.955247,2023-03-15,1
소백산,포유류,Meles leucurus,leucurus,오소리,비탐방로,경북 영주시 단산면 좌석리,128.517022,36.956694,2023-03-15,3
소백산,포유류,Capreolus pygargus,pygargus,노루,비탐방로,경북 영주시 단산면 좌석리,128.517022,36.956694,2023-03-17,1
소백산,포유류,Meles leucurus,leucurus,오소리,비탐방로,경북 영주시 단산면 좌석리,128.517022,36.956694,2023-03-17,1
소백산,포유류,Meles leucurus,leucurus,오소리,비탐방로,경북 영주시 단산면 좌석리,128.517022,36.956694,2023-03-17,1
소백산,포유류,Hydropotes inermis,inermis,고라니,비탐방로,경북 영주시 단산면 좌석리,128.517022,36.956694,2023-03-18,1
소백산,포유류,Eutamias sibiricus,sibiricus,다람쥐,비탐방로,경북 영주시 단산면 좌석리,128.516913,36.955247,2023-03-19,1
소백산,포유류,Meles leucurus,leucurus,오소리,비탐방로,경북 영주시 단산면 좌석리,128.517022,36.956694,2023-03-19,1
소백산,포유류,Capreolus pygargus,pygargus,노루,탐방로,경북 영주시 단산면 좌석리,128.522816,36.94957,2023-03-20,1
소백산,포유류,Meles leucurus,leucurus,오소리,탐방로,경북 영주시 단산면 좌석리,128.51746,36.954023,2023-03-20,1
소백산,포유류,Meles leucurus,leucurus,오소리,비탐방로,경북 영주시 단산면 좌석리,128.517022,36.956694,2023-03-20,1
소백산,포유류,Capreolus pygargus,pygargus,노루,비탐방로,경북 영주시 단산면 좌석리,128.517022,36.956694,2023-03-21,1
소백산,포유류,Capreolus pygargus,pygargus,노루,비탐방로,경북 영주시 단산면 좌석리,128.517022,36.956694,2023-03-21,1
소백산,포유류,Capreolus pygargus,pygargus,노루,비탐방로,경북 영주시 단산면 좌석리,128.517022,36.956694,2023-03-21,1
소백산,포유류,Meles leucurus,leucurus,오소리,비탐방로,경북 영주시 단산면 좌석리,128.516913,36.955247,2023-03-21,1
소백산,포유류,Meles leucurus,leucurus,오소리,비탐방로,경북 영주시 단산면 좌석리,128.517022,36.956694,2023-03-21,1
소백산,포유류,Eutamias sibiricus,sibiricus,다람쥐,비탐방로,경북 영주시 단산면 좌석리,128.516913,36.955247,2023-03-22,1
소백산,포유류,Meles leucurus,leucurus,오소리,비탐방로,경북 영주시 단산면 좌석리,128.517022,36.956694,2023-03-22,1
소백산,포유류,Capreolus pygargus,pygargus,노루,탐방로,경북 영주시 단산면 좌석리,128.51746,36.954023,2023-03-23,1
소백산,포유류,Capreolus pygargus,pygargus,노루,탐방로,경북 영주시 단산면 좌석리,128.522816,36.94957,2023-03-23,1
소백산,포유류,Capreolus pygargus,pygargus,노루,비탐방로,경북 영주시 단산면 좌석리,128.517022,36.956694,2023-03-23,1
소백산,포유류,Meles leucurus,leucurus,오소리,비탐방로,경북 영주시 단산면 좌석리,128.517022,36.956694,2023-03-23,1
소백산,포유류,Meles leucurus,leucurus,오소리,비탐방로,경북 영주시 단산면 좌석리,128.517022,36.956694,2023-03-23,1
소백산,포유류,Capreolus pygargus,pygargus,노루,탐방로,경북 영주시 단산면 좌석리,128.522816,36.94957,2023-03-24,1
소백산,포유류,Meles leucurus,leucurus,오소리,비탐방로,경북 영주시 단산면 좌석리,128.517022,36.956694,2023-03-24,1
소백산,포유류,Meles leucurus,leucurus,오소리,비탐방로,경북 영주시 단산면 좌석리,128.516913,36.955247,2023-03-25,2
소백산,포유류,Meles leucurus,leucurus,오소리,비탐방로,경북 영주시 단산면 좌석리,128.517022,36.956694,2023-03-25,1
소백산,포유류,Capreolus pygargus,pygargus,노루,비탐방로,경북 영주시 단산면 좌석리,128.517022,36.956694,2023-03-26,1
소백산,포유류,Eutamias sibiricus,sibiricus,다람쥐,비탐방로,경북 영주시 단산면 좌석리,128.516913,36.955247,2023-03-26,1
소백산,포유류,Eutamias sibiricus,sibiricus,다람쥐,비탐방로,경북 영주시 단산면 좌석리,128.516913,36.955247,2023-03-26,1
소백산,포유류,Meles leucurus,leucurus,오소리,비탐방로,경북 영주시 단산면 좌석리,128.517022,36.956694,2023-03-26,1
소백산,포유류,Eutamias sibiricus,sibiricus,다람쥐,비탐방로,경북 영주시 단산면 좌석리,128.516913,36.955247,2023-03-27,1
소백산,포유류,Hydropotes inermis,inermis,고라니,탐방로,경북 영주시 단산면 좌석리,128.522593,36.947793,2023-03-28,1
소백산,포유류,Eutamias sibiricus,sibiricus,다람쥐,탐방로,경북 영주시 단산면 좌석리,128.523368,36.947955,2023-03-29,1
소백산,포유류,Eutamias sibiricus,sibiricus,다람쥐,비탐방로,경북 영주시 단산면 좌석리,128.516913,36.955247,2023-03-30,1
소백산,포유류,Eutamias sibiricus,sibiricus,다람쥐,비탐방로,경북 영주시 단산면 좌석리,128.516913,36.955247,2023-03-31,1
소백산,포유류,Eutamias sibiricus,sibiricus,다람쥐,비탐방로,경북 영주시 단산면 좌석리,128.516913,36.955247,2023-03-31,1
소백산,포유류,Hydropotes inermis,inermis,고라니,탐방로,경북 영주시 단산면 좌석리,128.522593,36.947793,2023-03-31,1
소백산,포유류,Hydropotes inermis,inermis,고라니,탐방로,경북 영주시 단산면 좌석리,128.522593,36.947793,2023-03-31,1
소백산,포유류,Mustela sibirica,sibirica,족제비,비탐방로,경북 영주시 단산면 좌석리,128.516913,36.955247,2023-03-31,1
소백산,포유류,Capreolus pygargus,pygargus,노루,탐방로,경북 영주시 단산면 좌석리,128.522816,36.94957,2023-04-01,1
소백산,포유류,Eutamias sibiricus,sibiricus,다람쥐,비탐방로,경북 영주시 단산면 좌석리,128.516913,36.955247,2023-04-01,1
소백산,포유류,Meles leucurus,leucurus,오소리,탐방로,경북 영주시 단산면 좌석리,128.51746,36.954023,2023-04-01,1
소백산,포유류,Meles leucurus,leucurus,오소리,탐방로,경북 영주시 단산면 좌석리,128.522593,36.947793,2023-04-01,1
소백산,포유류,Capreolus pygargus,pygargus,노루,비탐방로,경북 영주시 단산면 좌석리,128.517332,36.955578,2023-04-02,1
소백산,포유류,Capreolus pygargus,pygargus,노루,비탐방로,경북 영주시 단산면 좌석리,128.517022,36.956694,2023-04-02,1
소백산,포유류,Eutamias sibiricus,sibiricus,다람쥐,비탐방로,경북 영주시 단산면 좌석리,128.516913,36.955247,2023-04-02,1
소백산,포유류,Eutamias sibiricus,sibiricus,다람쥐,비탐방로,경북 영주시 단산면 좌석리,128.516913,36.955247,2023-04-02,1
소백산,포유류,Capreolus pygargus,pygargus,노루,비탐방로,경북 영주시 단산면 좌석리,128.517022,36.956694,2023-04-04,1
소백산,포유류,Eutamias sibiricus,sibiricus,다람쥐,비탐방로,경북 영주시 단산면 좌석리,128.516913,36.955247,2023-04-04,1
소백산,포유류,Hydropotes inermis,inermis,고라니,비탐방로,경북 영주시 단산면 좌석리,128.517022,36.956694,2023-04-04,1
소백산,포유류,Meles leucurus,leucurus,오소리,비탐방로,경북 영주시 단산면 좌석리,128.517022,36.956694,2023-04-04,1
소백산,포유류,Capreolus pygargus,pygargus,노루,탐방로,경북 영주시 단산면 좌석리,128.522816,36.94957,2023-04-06,1
소백산,포유류,Capreolus pygargus,pygargus,노루,탐방로,경북 영주시 단산면 좌석리,128.522816,36.94957,2023-04-06,1
소백산,포유류,Eutamias sibiricus,sibiricus,다람쥐,비탐방로,경북 영주시 단산면 좌석리,128.516913,36.955247,2023-04-06,1
소백산,포유류,Eutamias sibiricus,sibiricus,다람쥐,비탐방로,경북 영주시 단산면 좌석리,128.516913,36.955247,2023-04-06,1
소백산,포유류,Eutamias sibiricus,sibiricus,다람쥐,비탐방로,경북 영주시 단산면 좌석리,128.516913,36.955247,2023-04-06,1
소백산,포유류,Eutamias sibiricus,sibiricus,다람쥐,비탐방로,경북 영주시 단산면 좌석리,128.516913,36.955247,2023-04-06,1
소백산,포유류,Capreolus pygargus,pygargus,노루,비탐방로,경북 영주시 단산면 좌석리,128.517332,36.955578,2023-04-07,1
소백산,포유류,Capreolus pygargus,pygargus,노루,탐방로,경북 영주시 단산면 좌석리,128.522816,36.94957,2023-04-07,1
소백산,포유류,Capreolus pygargus,pygargus,노루,탐방로,경북 영주시 단산면 좌석리,128.522593,36.947793,2023-04-07,1
소백산,포유류,Meles leucurus,leucurus,오소리,탐방로,경북 영주시 단산면 좌석리,128.522816,36.94957,2023-04-07,1
소백산,포유류,Sus scrofa,scrofa,멧돼지,소백산,경북 영주시 단산면 마락리 산 67,128.595151,37.019111,2023-04-07,1
소백산,포유류,Sus scrofa,scrofa,멧돼지,소백산,경북 영주시 단산면 마락리 산 67,128.592855,37.02306,2023-04-07,1
소백산,포유류,Capreolus pygargus,pygargus,노루,탐방로,경북 영주시 단산면 좌석리,128.522816,36.94957,2023-04-08,1
소백산,포유류,Eutamias sibiricus,sibiricus,다람쥐,비탐방로,경북 영주시 단산면 좌석리,128.516913,36.955247,2023-04-08,1
소백산,포유류,Eutamias sibiricus,sibiricus,다람쥐,비탐방로,경북 영주시 단산면 좌석리,128.516913,36.955247,2023-04-08,1
소백산,포유류,Meles leucurus,leucurus,오소리,탐방로,경북 영주시 단산면 좌석리,128.51746,36.954023,2023-04-08,1
소백산,포유류,Capreolus pygargus,pygargus,노루,탐방로,경북 영주시 단산면 좌석리,128.522816,36.94957,2023-04-09,1
소백산,포유류,Capreolus pygargus,pygargus,노루,비탐방로,경북 영주시 단산면 좌석리,128.517022,36.956694,2023-04-09,1
소백산,포유류,Capreolus pygargus,pygargus,노루,비탐방로,경북 영주시 단산면 좌석리,128.516913,36.955247,2023-04-09,1
소백산,포유류,Eutamias sibiricus,sibiricus,다람쥐,비탐방로,경북 영주시 단산면 좌석리,128.516913,36.955247,2023-04-09,1
소백산,포유류,Eutamias sibiricus,sibiricus,다람쥐,비탐방로,경북 영주시 단산면 좌석리,128.516913,36.955247,2023-04-09,1
소백산,포유류,Meles leucurus,leucurus,오소리,탐방로,경북 영주시 단산면 좌석리,128.51746,36.954023,2023-04-09,1
소백산,포유류,Meles leucurus,leucurus,오소리,비탐방로,경북 영주시 단산면 좌석리,128.516913,36.955247,2023-04-09,1
소백산,포유류,Meles leucurus,leucurus,오소리,비탐방로,경북 영주시 단산면 좌석리,128.516913,36.955247,2023-04-09,2
소백산,포유류,Meles leucurus,leucurus,오소리,탐방로,경북 영주시 단산면 좌석리,128.51746,36.954023,2023-04-09,1
소백산,포유류,Eutamias sibiricus,sibiricus,다람쥐,비탐방로,경북 영주시 단산면 좌석리,128.516913,36.955247,2023-04-10,1
소백산,포유류,Eutamias sibiricus,sibiricus,다람쥐,비탐방로,경북 영주시 단산면 좌석리,128.516913,36.955247,2023-04-10,1
소백산,포유류,Eutamias sibiricus,sibiricus,다람쥐,비탐방로,경북 영주시 단산면 좌석리,128.516913,36.955247,2023-04-10,1
소백산,포유류,Capreolus pygargus,pygargus,노루,비탐방로,경북 영주시 단산면 좌석리,128.517332,36.955578,2023-04-11,2
소백산,포유류,Eutamias sibiricus,sibiricus,다람쥐,비탐방로,경북 영주시 단산면 좌석리,128.516913,36.955247,2023-04-11,1
소백산,포유류,Eutamias sibiricus,sibiricus,다람쥐,비탐방로,경북 영주시 단산면 좌석리,128.516913,36.955247,2023-04-11,1
소백산,포유류,Meles leucurus,leucurus,오소리,비탐방로,경북 영주시 단산면 좌석리,128.516913,36.955247,2023-04-11,1
소백산,포유류,Meles leucurus,leucurus,오소리,비탐방로,경북 영주시 단산면 좌석리,128.517022,36.956694,2023-04-11,1
소백산,포유류,Meles leucurus,leucurus,오소리,비탐방로,경북 영주시 단산면 좌석리,128.516913,36.955247,2023-04-11,1
소백산,포유류,Meles leucurus,leucurus,오소리,비탐방로,경북 영주시 단산면 좌석리,128.517332,36.955578,2023-04-11,1
소백산,포유류,Meles leucurus,leucurus,오소리,비탐방로,경북 영주시 단산면 좌석리,128.517022,36.956694,2023-04-11,1
소백산,포유류,Capreolus pygargus,pygargus,노루,탐방로,경북 영주시 단산면 좌석리,128.522816,36.94957,2023-04-12,1
소백산,포유류,Capreolus pygargus,pygargus,노루,탐방로,경북 영주시 단산면 좌석리,128.522816,36.94957,2023-04-12,1
소백산,포유류,Capreolus pygargus,pygargus,노루,탐방로,경북 영주시 단산면 좌석리,128.522816,36.94957,2023-04-13,2
소백산,포유류,Capreolus pygargus,pygargus,노루,탐방로,경북 영주시 단산면 좌석리,128.522816,36.94957,2023-04-13,2
소백산,포유류,Eutamias sibiricus,sibiricus,다람쥐,비탐방로,경북 영주시 단산면 좌석리,128.516913,36.955247,2023-04-13,1
소백산,포유류,Capreolus pygargus,pygargus,노루,비탐방로,경북 영주시 단산면 좌석리,128.517022,36.956694,2023-04-14,1
소백산,포유류,Capreolus pygargus,pygargus,노루,비탐방로,경북 영주시 단산면 좌석리,128.517332,36.955578,2023-04-14,1
소백산,포유류,Capreolus pygargus,pygargus,노루,비탐방로,경북 영주시 단산면 좌석리,128.517332,36.955578,2023-04-14,1
소백산,포유류,Eutamias sibiricus,sibiricus,다람쥐,비탐방로,경북 영주시 단산면 좌석리,128.516913,36.955247,2023-04-14,1
소백산,포유류,Eutamias sibiricus,sibiricus,다람쥐,비탐방로,경북 영주시 단산면 좌석리,128.516913,36.955247,2023-04-14,1
소백산,포유류,Eutamias sibiricus,sibiricus,다람쥐,비탐방로,경북 영주시 단산면 좌석리,128.517012,36.955967,2023-04-14,1
소백산,포유류,Meles leucurus,leucurus,오소리,비탐방로,경북 영주시 단산면 좌석리,128.517012,36.955967,2023-04-14,1
소백산,포유류,Meles leucurus,leucurus,오소리,탐방로,경북 영주시 단산면 좌석리,128.51746,36.954023,2023-04-14,1
